date,total_customer_count_csv,fixed_customer_count_csv,fixed_customer_ratio_csv,total_customer_count_db,fixed_customer_count_db,fixed_customer_ratio_db,diff_total,diff_fixed,diff_ratio
2024-01-11,59,35,0.5932203389830508,59,35,0.59322,0,0,-3.389830508515601e-07
2024-01-12,61,40,0.6557377049180327,61,40,0.655738,0,0,2.9508196730532177e-07
2024-01-13,56,32,0.5714285714285714,56,32,0.571429,0,0,4.285714285678921e-07
2024-01-14,24,10,0.4166666666666667,24,10,0.416667,0,0,3.3333333332441484e-07
2024-01-15,62,32,0.5161290322580645,62,32,0.516129,0,0,-3.225806455287028e-08
2024-01-16,67,41,0.6119402985074627,67,41,0.61194,0,0,-2.985074626371542e-07
2024-01-17,64,35,0.546875,64,35,0.546875,0,0,0.0
2024-01-18,63,35,0.5555555555555556,63,35,0.555556,0,0,4.4444444446956055e-07
2024-01-19,67,41,0.6119402985074627,67,41,0.61194,0,0,-2.985074626371542e-07
2024-01-20,51,31,0.6078431372549019,51,31,0.607843,0,0,-1.372549018885394e-07
2024-01-21,27,10,0.3703703703703703,27,10,0.37037,0,0,-3.703703703172856e-07
2024-01-22,56,32,0.5714285714285714,56,32,0.571429,0,0,4.285714285678921e-07
2024-01-23,74,43,0.581081081081081,74,43,0.581081,0,0,-8.108108107141021e-08
2024-01-24,66,35,0.5303030303030303,66,35,0.530303,0,0,-3.0303030307266e-08
2024-01-25,63,35,0.5555555555555556,63,35,0.555556,0,0,4.4444444446956055e-07
2024-01-26,68,40,0.5882352941176471,68,40,0.588235,0,0,-2.941176471260576e-07
2024-01-27,52,31,0.5961538461538461,52,31,0.596154,0,0,1.5384615381641709e-07
2024-01-28,31,11,0.3548387096774194,31,11,0.354839,0,0,2.903225806427656e-07
2024-01-29,60,32,0.5333333333333333,60,32,0.533333,0,0,-3.33333333379926e-07
2024-01-30,76,44,0.5789473684210527,76,44,0.578947,0,0,-3.6842105266554626e-07
2024-01-31,69,37,0.5362318840579711,69,37,0.536232,0,0,1.159420289775781e-07
2024-02-01,61,35,0.5737704918032787,61,35,0.57377,0,0,-4.918032786571658e-07
2024-02-02,69,39,0.5652173913043478,69,39,0.565217,0,0,-3.913043478132039e-07
2024-02-03,59,31,0.5254237288135594,59,31,0.525424,0,0,2.7118644063683917e-07
2024-02-04,21,10,0.4761904761904761,21,10,0.47619,0,0,-4.76190476106364e-07
2024-02-05,55,32,0.5818181818181818,55,32,0.581818,0,0,-1.81818181843596e-07
2024-02-06,61,41,0.6721311475409836,61,41,0.672131,0,0,-1.4754098354163858e-07
2024-02-07,65,35,0.5384615384615384,65,35,0.538462,0,0,4.6153846156027356e-07
2024-02-08,69,35,0.5072463768115942,69,35,0.507246,0,0,-3.7681159426039557e-07
2024-02-09,75,40,0.5333333333333333,75,40,0.533333,0,0,-3.33333333379926e-07
2024-02-10,47,31,0.6595744680851063,47,31,0.659574,0,0,-4.6808510634210876e-07
2024-02-12,9,0,0.0,9,0,0.0,0,0,0.0
2024-02-13,72,44,0.6111111111111112,72,44,0.611111,0,0,-1.1111111120065686e-07
2024-02-14,69,37,0.5362318840579711,69,37,0.536232,0,0,1.159420289775781e-07
2024-02-15,66,35,0.5303030303030303,66,35,0.530303,0,0,-3.0303030307266e-08
2024-02-16,73,39,0.5342465753424658,73,39,0.534247,0,0,4.246575342481407e-07
2024-02-17,71,31,0.4366197183098591,71,31,0.43662,0,0,2.8169014093526457e-07
2024-02-18,36,10,0.2777777777777778,36,10,0.277778,0,0,2.2222222223478028e-07
2024-02-19,54,33,0.6111111111111112,54,33,0.611111,0,0,-1.1111111120065686e-07
2024-02-20,72,41,0.5694444444444444,72,41,0.569444,0,0,-4.4444444446956055e-07
2024-02-21,70,35,0.5,70,35,0.5,0,0,0.0
2024-02-22,69,36,0.5217391304347826,69,36,0.521739,0,0,-1.3043478264140873e-07
2024-02-23,49,16,0.3265306122448979,49,16,0.326531,0,0,3.877551021380654e-07
2024-02-24,58,31,0.5344827586206896,58,31,0.534483,0,0,2.413793104283357e-07
2024-02-25,32,13,0.40625,32,13,0.40625,0,0,0.0
2024-02-26,59,32,0.5423728813559322,59,32,0.542373,0,0,1.1864406779249492e-07
2024-02-27,76,40,0.5263157894736842,76,40,0.526316,0,0,2.105263158247439e-07
2024-02-28,67,35,0.5223880597014925,67,35,0.522388,0,0,-5.970149252743084e-08
2024-02-29,75,35,0.4666666666666667,75,35,0.466667,0,0,3.3333333332441484e-07
2024-03-01,65,39,0.6,65,39,0.6,0,0,0.0
2024-03-02,60,31,0.5166666666666667,60,31,0.516667,0,0,3.333333332689037e-07
2024-03-03,23,10,0.4347826086956521,23,10,0.434783,0,0,3.9130434786871504e-07
2024-03-04,62,33,0.532258064516129,62,33,0.532258,0,0,-6.451612899471826e-08
2024-03-05,74,41,0.5540540540540541,74,41,0.554054,0,0,-5.405405401059937e-08
2024-03-06,63,35,0.5555555555555556,63,35,0.555556,0,0,4.4444444446956055e-07
2024-03-07,75,35,0.4666666666666667,74,35,0.472973,-1,0,0.006306333333333303
2024-03-08,67,39,0.582089552238806,67,39,0.58209,0,0,4.477611940112425e-07
2024-03-09,57,31,0.543859649122807,57,31,0.54386,0,0,3.5087719296722497e-07
2024-03-11,65,32,0.4923076923076923,65,32,0.492308,0,0,3.076923077438565e-07
2024-03-12,64,41,0.640625,64,41,0.640625,0,0,0.0
2024-03-13,72,34,0.4722222222222222,72,34,0.472222,0,0,-2.2222222223478028e-07
2024-03-14,68,35,0.5147058823529411,68,35,0.514706,0,0,1.176470588726275e-07
2024-03-15,77,39,0.5064935064935064,77,39,0.506494,0,0,4.935064935596145e-07
2024-03-16,63,31,0.492063492063492,63,31,0.492063,0,0,-4.920634920080325e-07
2024-03-17,35,11,0.3142857142857143,35,11,0.314286,0,0,2.857142857304318e-07
2024-03-18,60,32,0.5333333333333333,60,32,0.533333,0,0,-3.33333333379926e-07
2024-03-19,82,41,0.5,82,41,0.5,0,0,0.0
2024-03-20,49,16,0.3265306122448979,49,16,0.326531,0,0,3.877551021380654e-07
2024-03-21,77,35,0.4545454545454545,77,35,0.454545,0,0,-4.545454544979677e-07
2024-03-22,81,38,0.4691358024691358,81,38,0.469136,0,0,1.975308642210294e-07
2024-03-23,55,31,0.5636363636363636,55,31,0.563636,0,0,-3.636363635761697e-07
2024-03-24,30,12,0.4,30,12,0.4,0,0,0.0
2024-03-25,62,34,0.5483870967741935,62,34,0.548387,0,0,-9.677419354758854e-08
2024-03-26,77,40,0.5194805194805194,77,40,0.519481,0,0,4.805194805390656e-07
2024-03-27,73,35,0.4794520547945205,73,35,0.479452,0,0,-5.4794520532031044e-08
2024-03-28,83,35,0.4216867469879518,83,35,0.421687,0,0,2.5301204820138423e-07
2024-03-29,77,39,0.5064935064935064,77,39,0.506494,0,0,4.935064935596145e-07
2024-03-30,57,32,0.5614035087719298,57,32,0.561404,0,0,4.912280702207283e-07
2024-03-31,33,11,0.3333333333333333,33,11,0.333333,0,0,-3.3333333332441484e-07
2024-04-01,54,32,0.5925925925925926,54,32,0.592593,0,0,4.074074074766898e-07
2024-04-02,64,41,0.640625,64,41,0.640625,0,0,0.0
2024-04-03,66,35,0.5303030303030303,66,35,0.530303,0,0,-3.0303030307266e-08
2024-04-04,66,35,0.5303030303030303,66,35,0.530303,0,0,-3.0303030307266e-08
2024-04-05,70,39,0.5571428571428572,70,39,0.557143,0,0,1.4285714289297147e-07
2024-04-06,51,31,0.6078431372549019,51,31,0.607843,0,0,-1.372549018885394e-07
2024-04-07,23,10,0.4347826086956521,23,10,0.434783,0,0,3.9130434786871504e-07
2024-04-08,55,32,0.5818181818181818,55,32,0.581818,0,0,-1.81818181843596e-07
2024-04-09,59,41,0.6949152542372882,59,41,0.694915,0,0,-2.542372882219368e-07
2024-04-10,65,40,0.6153846153846154,65,40,0.615385,0,0,3.846153845410427e-07
2024-04-11,60,35,0.5833333333333334,60,35,0.583333,0,0,-3.33333333379926e-07
2024-04-12,61,38,0.6229508196721312,61,38,0.622951,0,0,1.803278688594645e-07
2024-04-13,51,31,0.6078431372549019,51,31,0.607843,0,0,-1.372549018885394e-07
2024-04-15,53,33,0.6226415094339622,53,33,0.622642,0,0,4.905660377918508e-07
2024-04-16,72,41,0.5694444444444444,72,41,0.569444,0,0,-4.4444444446956055e-07
2024-04-17,66,35,0.5303030303030303,66,35,0.530303,0,0,-3.0303030307266e-08
2024-04-18,58,35,0.603448275862069,58,35,0.603448,0,0,-2.7586206896579313e-07
2024-04-19,62,39,0.6290322580645161,62,39,0.629032,0,0,-2.5806451608989533e-07
2024-04-20,56,31,0.5535714285714286,56,31,0.553571,0,0,-4.285714285678921e-07
2024-04-21,35,11,0.3142857142857143,35,11,0.314286,0,0,2.857142857304318e-07
2024-04-22,52,32,0.6153846153846154,52,32,0.615385,0,0,3.846153845410427e-07
2024-04-23,65,40,0.6153846153846154,65,40,0.615385,0,0,3.846153845410427e-07
2024-04-24,64,35,0.546875,64,35,0.546875,0,0,0.0
2024-04-25,60,35,0.5833333333333334,60,35,0.583333,0,0,-3.33333333379926e-07
2024-04-26,68,40,0.5882352941176471,68,40,0.588235,0,0,-2.941176471260576e-07
2024-04-27,59,31,0.5254237288135594,59,31,0.525424,0,0,2.7118644063683917e-07
2024-04-28,32,14,0.4375,32,14,0.4375,0,0,0.0
2024-04-29,50,24,0.48,50,24,0.48,0,0,0.0
2024-04-30,63,41,0.6507936507936508,63,41,0.650794,0,0,3.4920634917057214e-07
2024-05-01,66,34,0.5151515151515151,66,34,0.515152,0,0,4.84848484916256e-07
2024-05-02,69,35,0.5072463768115942,68,35,0.514706,-1,0,0.007459623188405762
2024-05-07,63,41,0.6507936507936508,63,41,0.650794,0,0,3.4920634917057214e-07
2024-05-08,59,35,0.5932203389830508,59,35,0.59322,0,0,-3.389830508515601e-07
2024-05-09,61,36,0.5901639344262295,61,36,0.590164,0,0,6.557377052462954e-08
2024-05-10,66,39,0.5909090909090909,66,39,0.590909,0,0,-9.0909090921798e-08
2024-05-11,58,32,0.5517241379310345,58,32,0.551724,0,0,-1.3793103448289656e-07
2024-05-12,23,9,0.391304347826087,23,9,0.391304,0,0,-3.4782608698824546e-07
2024-05-13,57,33,0.5789473684210527,57,33,0.578947,0,0,-3.6842105266554626e-07
2024-05-14,69,39,0.5652173913043478,69,39,0.565217,0,0,-3.913043478132039e-07
2024-05-15,65,35,0.5384615384615384,65,35,0.538462,0,0,4.6153846156027356e-07
2024-05-16,64,35,0.546875,64,35,0.546875,0,0,0.0
2024-05-17,57,41,0.7192982456140351,57,41,0.719298,0,0,-2.4561403511036417e-07
2024-05-18,54,31,0.5740740740740741,54,31,0.574074,0,0,-7.407407409676381e-08
2024-05-19,23,10,0.4347826086956521,23,10,0.434783,0,0,3.9130434786871504e-07
2024-05-20,57,32,0.5614035087719298,57,32,0.561404,0,0,4.912280702207283e-07
2024-05-21,71,41,0.5774647887323944,71,41,0.577465,0,0,2.1126760563205949e-07
2024-05-22,60,35,0.5833333333333334,60,35,0.583333,0,0,-3.33333333379926e-07
2024-05-23,67,36,0.5373134328358209,67,36,0.537313,0,0,-4.328358208516292e-07
2024-05-24,60,40,0.6666666666666666,60,40,0.666667,0,0,3.33333333379926e-07
2024-05-25,57,32,0.5614035087719298,57,32,0.561404,0,0,4.912280702207283e-07
2024-05-26,29,11,0.3793103448275862,28,11,0.392857,-1,0,0.013546655172413824
2024-05-27,59,32,0.5423728813559322,59,32,0.542373,0,0,1.1864406779249492e-07
2024-05-28,71,41,0.5774647887323944,71,41,0.577465,0,0,2.1126760563205949e-07
2024-05-29,57,35,0.6140350877192983,57,35,0.614035,0,0,-8.771929826956182e-08
2024-05-30,64,35,0.546875,64,35,0.546875,0,0,0.0
2024-05-31,65,39,0.6,65,39,0.6,0,0,0.0
2024-06-01,54,31,0.5740740740740741,53,31,0.584906,-1,0,0.010831925925925967
2024-06-02,24,10,0.4166666666666667,24,10,0.416667,0,0,3.3333333332441484e-07
2024-06-03,45,32,0.7111111111111111,45,32,0.711111,0,0,-1.1111111108963456e-07
2024-06-04,64,40,0.625,64,40,0.625,0,0,0.0
2024-06-05,61,35,0.5737704918032787,61,35,0.57377,0,0,-4.918032786571658e-07
2024-06-06,54,35,0.6481481481481481,54,35,0.648148,0,0,-1.4814814819352762e-07
2024-06-07,59,39,0.6610169491525424,59,39,0.661017,0,0,5.084745757777398e-08
2024-06-08,60,31,0.5166666666666667,60,31,0.516667,0,0,3.333333332689037e-07
2024-06-10,55,32,0.5818181818181818,55,32,0.581818,0,0,-1.81818181843596e-07
2024-06-11,65,41,0.6307692307692307,65,41,0.630769,0,0,-2.3076923072462563e-07
2024-06-12,64,35,0.546875,64,35,0.546875,0,0,0.0
2024-06-13,69,35,0.5072463768115942,69,35,0.507246,0,0,-3.7681159426039557e-07
2024-06-14,61,39,0.639344262295082,61,39,0.639344,0,0,-2.6229508198749585e-07
2024-06-15,55,31,0.5636363636363636,55,31,0.563636,0,0,-3.636363635761697e-07
2024-06-16,22,10,0.4545454545454545,22,10,0.454545,0,0,-4.545454544979677e-07
2024-06-17,48,32,0.6666666666666666,48,32,0.666667,0,0,3.33333333379926e-07
2024-06-18,66,41,0.6212121212121212,66,41,0.621212,0,0,-1.21212121229064e-07
2024-06-19,60,34,0.5666666666666667,60,34,0.566667,0,0,3.33333333379926e-07
2024-06-20,52,35,0.6730769230769231,52,35,0.673077,0,0,7.692307690820854e-08
2024-06-21,67,40,0.5970149253731343,67,40,0.597015,0,0,7.462686568704413e-08
2024-06-22,57,31,0.543859649122807,57,31,0.54386,0,0,3.5087719296722497e-07
2024-06-23,29,12,0.4137931034482758,29,12,0.413793,0,0,-1.034482757789057e-07
2024-06-24,55,33,0.6,55,33,0.6,0,0,0.0
2024-06-25,65,41,0.6307692307692307,65,41,0.630769,0,0,-2.3076923072462563e-07
2024-06-26,64,36,0.5625,64,36,0.5625,0,0,0.0
2024-06-27,58,35,0.603448275862069,58,35,0.603448,0,0,-2.7586206896579313e-07
2024-06-28,67,39,0.582089552238806,67,39,0.58209,0,0,4.477611940112425e-07
2024-06-29,52,31,0.5961538461538461,52,31,0.596154,0,0,1.5384615381641709e-07
2024-06-30,26,10,0.3846153846153846,26,10,0.384615,0,0,-3.8461538459655387e-07
2024-07-01,52,32,0.6153846153846154,52,32,0.615385,0,0,3.846153845410427e-07
2024-07-02,64,40,0.625,64,40,0.625,0,0,0.0
2024-07-03,59,35,0.5932203389830508,59,35,0.59322,0,0,-3.389830508515601e-07
2024-07-04,58,35,0.603448275862069,58,35,0.603448,0,0,-2.7586206896579313e-07
2024-07-05,63,39,0.6190476190476191,63,39,0.619048,0,0,3.8095238097390904e-07
2024-07-06,59,31,0.5254237288135594,59,31,0.525424,0,0,2.7118644063683917e-07
2024-07-07,24,12,0.5,24,12,0.5,0,0,0.0
2024-07-08,54,32,0.5925925925925926,54,32,0.592593,0,0,4.074074074766898e-07
2024-07-09,68,40,0.5882352941176471,68,40,0.588235,0,0,-2.941176471260576e-07
2024-07-10,59,35,0.5932203389830508,59,35,0.59322,0,0,-3.389830508515601e-07
2024-07-11,60,35,0.5833333333333334,60,35,0.583333,0,0,-3.33333333379926e-07
2024-07-12,58,39,0.6724137931034483,58,39,0.672414,0,0,2.068965516688337e-07
2024-07-13,60,31,0.5166666666666667,60,31,0.516667,0,0,3.333333332689037e-07
2024-07-15,51,19,0.3725490196078431,51,19,0.372549,0,0,-1.9607843071423048e-08
2024-07-16,62,41,0.6612903225806451,62,41,0.66129,0,0,-3.225806450846136e-07
2024-07-17,58,36,0.6206896551724138,58,36,0.62069,0,0,3.4482758615173026e-07
2024-07-18,62,35,0.5645161290322581,62,35,0.564516,0,0,-1.2903225810045882e-07
2024-07-19,62,41,0.6612903225806451,62,41,0.66129,0,0,-3.225806450846136e-07
2024-07-20,53,31,0.5849056603773585,53,31,0.584906,0,0,3.3962264156528477e-07
2024-07-21,30,15,0.5,30,15,0.5,0,0,0.0
2024-07-22,56,35,0.625,56,35,0.625,0,0,0.0
2024-07-23,68,41,0.6029411764705882,68,41,0.602941,0,0,-1.764705882534301e-07
2024-07-24,58,34,0.5862068965517241,58,34,0.586207,0,0,1.0344827594543915e-07
2024-07-25,101,35,0.3465346534653465,101,35,0.346535,0,0,3.465346534725633e-07
2024-07-26,68,39,0.5735294117647058,68,39,0.573529,0,0,-4.117647058876628e-07
2024-07-27,60,31,0.5166666666666667,60,31,0.516667,0,0,3.333333332689037e-07
2024-07-28,30,11,0.3666666666666666,30,11,0.366667,0,0,3.3333333343543714e-07
2024-07-29,54,32,0.5925925925925926,54,32,0.592593,0,0,4.074074074766898e-07
2024-07-30,67,38,0.5671641791044776,67,38,0.567164,0,0,-1.7910447758229253e-07
2024-07-31,69,35,0.5072463768115942,69,35,0.507246,0,0,-3.7681159426039557e-07
2024-08-01,59,31,0.5254237288135594,59,31,0.525424,0,0,2.7118644063683917e-07
2024-08-02,64,36,0.5625,64,36,0.5625,0,0,0.0
2024-08-03,47,29,0.6170212765957447,47,29,0.617021,0,0,-2.765957446415612e-07
2024-08-04,26,12,0.4615384615384615,26,12,0.461538,0,0,-4.615384615047624e-07
2024-08-05,52,30,0.5769230769230769,52,30,0.576923,0,0,-7.692307690820854e-08
2024-08-06,71,37,0.5211267605633803,71,37,0.521127,0,0,2.394366197533415e-07
2024-08-07,71,31,0.4366197183098591,71,31,0.43662,0,0,2.8169014093526457e-07
2024-08-08,69,31,0.4492753623188406,69,31,0.449275,0,0,-3.6231884059656494e-07
2024-08-09,66,36,0.5454545454545454,66,36,0.545455,0,0,4.5454545460899e-07
2024-08-10,60,29,0.4833333333333333,60,29,0.483333,0,0,-3.333333332689037e-07
2024-08-11,31,12,0.3870967741935484,31,12,0.387097,0,0,2.2580645164804736e-07
2024-08-12,40,17,0.425,40,17,0.425,0,0,0.0
2024-08-16,61,36,0.5901639344262295,61,36,0.590164,0,0,6.557377052462954e-08
2024-08-17,49,32,0.6530612244897959,49,32,0.653061,0,0,-2.2448979586364715e-07
2024-08-18,31,11,0.3548387096774194,31,11,0.354839,0,0,2.903225806427656e-07
2024-08-19,54,30,0.5555555555555556,54,30,0.555556,0,0,4.4444444446956055e-07
2024-08-20,59,36,0.6101694915254238,59,36,0.610169,0,0,-4.915254238069267e-07
2024-08-21,59,30,0.5084745762711864,59,30,0.508475,0,0,4.237288135922057e-07
2024-08-22,62,31,0.5,62,31,0.5,0,0,0.0
2024-08-23,61,35,0.5737704918032787,61,35,0.57377,0,0,-4.918032786571658e-07
2024-08-24,52,29,0.5576923076923077,52,29,0.557692,0,0,-3.076923077438565e-07
2024-08-25,31,11,0.3548387096774194,31,11,0.354839,0,0,2.903225806427656e-07
2024-08-26,54,31,0.5740740740740741,54,31,0.574074,0,0,-7.407407409676381e-08
2024-08-27,60,36,0.6,60,36,0.6,0,0,0.0
2024-08-28,59,31,0.5254237288135594,59,31,0.525424,0,0,2.7118644063683917e-07
2024-08-29,61,31,0.5081967213114754,61,31,0.508197,0,0,2.7868852459089766e-07
2024-08-30,66,36,0.5454545454545454,66,36,0.545455,0,0,4.5454545460899e-07
2024-08-31,50,29,0.58,50,29,0.58,0,0,0.0
2024-09-01,21,10,0.4761904761904761,21,10,0.47619,0,0,-4.76190476106364e-07
2024-09-02,54,30,0.5555555555555556,54,30,0.555556,0,0,4.4444444446956055e-07
2024-09-03,56,36,0.6428571428571429,56,36,0.642857,0,0,-1.4285714289297147e-07
2024-09-04,55,31,0.5636363636363636,55,31,0.563636,0,0,-3.636363635761697e-07
2024-09-05,61,31,0.5081967213114754,61,31,0.508197,0,0,2.7868852459089766e-07
2024-09-06,61,36,0.5901639344262295,61,36,0.590164,0,0,6.557377052462954e-08
2024-09-07,50,30,0.6,50,30,0.6,0,0,0.0
2024-09-09,49,29,0.5918367346938775,49,29,0.591837,0,0,2.6530612240449614e-07
2024-09-10,66,36,0.5454545454545454,66,36,0.545455,0,0,4.5454545460899e-07
2024-09-11,64,31,0.484375,64,31,0.484375,0,0,0.0
2024-09-12,64,31,0.484375,64,31,0.484375,0,0,0.0
2024-09-13,58,36,0.6206896551724138,58,36,0.62069,0,0,3.4482758615173026e-07
2024-09-14,55,29,0.5272727272727272,55,29,0.527273,0,0,2.72727272765394e-07
2024-09-15,35,10,0.2857142857142857,35,10,0.285714,0,0,-2.8571428567492063e-07
2024-09-16,43,18,0.4186046511627907,43,18,0.418605,0,0,3.4883720928524653e-07
2024-09-17,67,37,0.5522388059701493,67,37,0.552239,0,0,1.9402985074190582e-07
2024-09-18,66,31,0.4696969696969697,66,31,0.469697,0,0,3.030303025175485e-08
2024-09-19,57,31,0.543859649122807,57,31,0.54386,0,0,3.5087719296722497e-07
2024-09-20,63,36,0.5714285714285714,63,36,0.571429,0,0,4.285714285678921e-07
2024-09-21,50,30,0.6,50,30,0.6,0,0,0.0
2024-09-22,26,12,0.4615384615384615,26,12,0.461538,0,0,-4.615384615047624e-07
2024-09-23,47,17,0.3617021276595745,47,17,0.361702,0,0,-1.276595744670317e-07
2024-09-24,63,36,0.5714285714285714,63,36,0.571429,0,0,4.285714285678921e-07
2024-09-25,67,31,0.4626865671641791,67,31,0.462687,0,0,4.3283582090714035e-07
2024-09-26,71,31,0.4366197183098591,71,31,0.43662,0,0,2.8169014093526457e-07
2024-09-27,66,37,0.5606060606060606,66,37,0.560606,0,0,-6.06060605035097e-08
2024-09-28,51,30,0.5882352941176471,51,30,0.588235,0,0,-2.941176471260576e-07
2024-09-29,29,14,0.4827586206896552,29,14,0.482759,0,0,3.7931034480021e-07
2024-09-30,64,32,0.5,64,32,0.5,0,0,0.0
2024-10-01,65,39,0.6,65,39,0.6,0,0,0.0
2024-10-02,51,31,0.6078431372549019,51,31,0.607843,0,0,-1.372549018885394e-07
2024-10-03,55,31,0.5636363636363636,55,31,0.563636,0,0,-3.636363635761697e-07
2024-10-04,60,36,0.6,60,36,0.6,0,0,0.0
2024-10-05,47,29,0.6170212765957447,47,29,0.617021,0,0,-2.765957446415612e-07
2024-10-06,25,11,0.44,25,11,0.44,0,0,0.0
2024-10-07,51,30,0.5882352941176471,51,30,0.588235,0,0,-2.941176471260576e-07
2024-10-08,57,37,0.6491228070175439,57,37,0.649123,0,0,1.9298245612642262e-07
2024-10-09,48,32,0.6666666666666666,48,32,0.666667,0,0,3.33333333379926e-07
2024-10-10,57,31,0.543859649122807,57,31,0.54386,0,0,3.5087719296722497e-07
2024-10-11,54,36,0.6666666666666666,54,36,0.666667,0,0,3.33333333379926e-07
2024-10-12,51,29,0.5686274509803921,51,29,0.568627,0,0,-4.509803921415312e-07
2024-10-14,48,21,0.4375,48,21,0.4375,0,0,0.0
2024-10-15,63,37,0.5873015873015873,63,37,0.587302,0,0,4.1269841266622365e-07
2024-10-16,61,31,0.5081967213114754,61,31,0.508197,0,0,2.7868852459089766e-07
2024-10-17,61,31,0.5081967213114754,61,31,0.508197,0,0,2.7868852459089766e-07
2024-10-18,64,36,0.5625,64,36,0.5625,0,0,0.0
2024-10-19,58,29,0.5,58,29,0.5,0,0,0.0
2024-10-20,29,13,0.4482758620689655,29,13,0.448276,0,0,1.3793103448289656e-07
2024-10-21,52,29,0.5576923076923077,52,29,0.557692,0,0,-3.076923077438565e-07
2024-10-22,60,38,0.6333333333333333,60,38,0.633333,0,0,-3.333333332689037e-07
2024-10-23,56,30,0.5357142857142857,56,30,0.535714,0,0,-2.8571428567492063e-07
2024-10-24,57,32,0.5614035087719298,57,32,0.561404,0,0,4.912280702207283e-07
2024-10-25,67,38,0.5671641791044776,67,38,0.567164,0,0,-1.7910447758229253e-07
2024-10-26,50,30,0.6,50,30,0.6,0,0,0.0
2024-10-27,28,10,0.3571428571428571,28,10,0.357143,0,0,1.4285714289297147e-07
2024-10-28,54,31,0.5740740740740741,54,31,0.574074,0,0,-7.407407409676381e-08
2024-10-29,68,39,0.5735294117647058,68,39,0.573529,0,0,-4.117647058876628e-07
2024-10-30,62,34,0.5483870967741935,62,34,0.548387,0,0,-9.677419354758854e-08
2024-10-31,62,33,0.532258064516129,62,33,0.532258,0,0,-6.451612899471826e-08
2024-11-01,60,36,0.6,60,36,0.6,0,0,0.0
2024-11-02,48,29,0.6041666666666666,48,29,0.604167,0,0,3.33333333379926e-07
2024-11-03,37,17,0.4594594594594595,37,17,0.459459,0,0,-4.5945945947867273e-07
2024-11-04,40,17,0.425,40,17,0.425,0,0,0.0
2024-11-05,66,38,0.5757575757575758,66,38,0.575758,0,0,4.242424241907017e-07
2024-11-06,53,31,0.5849056603773585,53,31,0.584906,0,0,3.3962264156528477e-07
2024-11-07,55,33,0.6,55,33,0.6,0,0,0.0
2024-11-08,65,36,0.5538461538461539,65,36,0.553846,0,0,-1.538461539274394e-07
2024-11-09,56,32,0.5714285714285714,56,32,0.571429,0,0,4.285714285678921e-07
2024-11-11,56,32,0.5714285714285714,56,32,0.571429,0,0,4.285714285678921e-07
2024-11-12,64,43,0.671875,64,43,0.671875,0,0,0.0
2024-11-13,55,32,0.5818181818181818,55,32,0.581818,0,0,-1.81818181843596e-07
2024-11-14,59,34,0.576271186440678,59,34,0.576271,0,0,-1.8644067800721587e-07
2024-11-15,61,36,0.5901639344262295,61,36,0.590164,0,0,6.557377052462954e-08
2024-11-16,55,31,0.5636363636363636,55,31,0.563636,0,0,-3.636363635761697e-07
2024-11-17,28,13,0.4642857142857143,28,13,0.464286,0,0,2.8571428567492063e-07
2024-11-18,49,36,0.7346938775510204,49,36,0.734694,0,0,1.2244897951152467e-07
2024-11-19,70,47,0.6714285714285714,70,47,0.671429,0,0,4.285714286789144e-07
2024-11-20,58,38,0.6551724137931034,58,38,0.655172,0,0,-4.137931034486897e-07
2024-11-21,57,35,0.6140350877192983,57,35,0.614035,0,0,-8.771929826956182e-08
2024-11-22,63,41,0.6507936507936508,63,41,0.650794,0,0,3.4920634917057214e-07
2024-11-23,43,30,0.6976744186046512,43,30,0.697674,0,0,-4.186046511645003e-07
2024-11-24,23,14,0.6086956521739131,23,14,0.608696,0,0,3.478260869327343e-07
2024-11-25,53,33,0.6226415094339622,53,33,0.622642,0,0,4.905660377918508e-07
2024-11-26,61,42,0.6885245901639344,61,42,0.688525,0,0,4.0983606564015673e-07
2024-11-27,55,33,0.6,55,33,0.6,0,0,0.0
2024-11-28,52,34,0.6538461538461539,52,34,0.653846,0,0,-1.5384615381641709e-07
2024-11-29,60,39,0.65,60,39,0.65,0,0,0.0
2024-11-30,51,31,0.6078431372549019,51,31,0.607843,0,0,-1.372549018885394e-07
2024-12-01,30,13,0.4333333333333333,30,13,0.433333,0,0,-3.333333332689037e-07
2024-12-02,54,30,0.5555555555555556,54,30,0.555556,0,0,4.4444444446956055e-07
2024-12-03,67,41,0.6119402985074627,67,41,0.61194,0,0,-2.985074626371542e-07
2024-12-04,56,33,0.5892857142857143,56,33,0.589286,0,0,2.8571428567492063e-07
2024-12-05,56,35,0.625,56,35,0.625,0,0,0.0
2024-12-06,59,37,0.6271186440677966,59,37,0.627119,0,0,3.5593220337748477e-07
2024-12-07,49,32,0.6530612244897959,49,32,0.653061,0,0,-2.2448979586364715e-07
2024-12-08,31,14,0.4516129032258064,31,14,0.451613,0,0,9.677419360309969e-08
2024-12-09,54,32,0.5925925925925926,54,32,0.592593,0,0,4.074074074766898e-07
2024-12-10,60,42,0.7,60,42,0.7,0,0,0.0
2024-12-11,63,35,0.5555555555555556,63,35,0.555556,0,0,4.4444444446956055e-07
2024-12-12,64,41,0.640625,64,41,0.640625,0,0,0.0
2024-12-13,62,40,0.6451612903225806,62,40,0.645161,0,0,-2.903225806427656e-07
2024-12-14,56,34,0.6071428571428571,56,34,0.607143,0,0,1.4285714289297147e-07
2024-12-15,25,12,0.48,25,12,0.48,0,0,0.0
