date,reserve_count,reserve_sum,fixed_ratio
2024-10-24,57.0,82.0,0.5614035087719298
2024-10-25,67.0,88.0,0.5671641791044776
2024-10-26,50.0,68.0,0.6
2024-10-27,28.0,58.0,0.35714285714285715
2024-10-28,54.0,76.0,0.5740740740740741
2024-10-29,68.0,92.0,0.5735294117647058
2024-10-30,62.0,81.0,0.5483870967741935
2024-10-31,62.0,83.0,0.532258064516129
2024-11-01,60.0,76.0,0.6
2024-11-02,48.0,70.0,0.6041666666666666
2024-11-03,37.0,60.0,0.4594594594594595
2024-11-04,40.0,67.0,0.425
2024-11-05,66.0,83.0,0.5757575757575758
2024-11-06,53.0,70.0,0.5849056603773585
2024-11-07,55.0,73.0,0.6
2024-11-08,65.0,97.0,0.5538461538461539
2024-11-09,56.0,82.0,0.5714285714285714
2024-11-11,56.0,84.0,0.5714285714285714
2024-11-12,64.0,85.0,0.671875
2024-11-13,55.0,71.0,0.5818181818181818
2024-11-14,59.0,83.0,0.576271186440678
2024-11-15,61.0,83.0,0.5901639344262295
2024-11-16,55.0,82.0,0.5636363636363636
2024-11-17,28.0,48.0,0.4642857142857143
2024-11-18,49.0,73.0,0.7346938775510204
2024-11-19,70.0,95.0,0.6714285714285714
2024-11-20,58.0,72.0,0.6551724137931034
2024-11-21,57.0,80.0,0.6140350877192983
2024-11-22,63.0,84.0,0.6507936507936508
2024-11-23,43.0,95.0,0.6976744186046512
2024-11-24,23.0,43.0,0.6086956521739131
2024-11-25,53.0,76.0,0.6226415094339622
2024-11-26,61.0,90.0,0.6885245901639344
2024-11-27,55.0,84.0,0.6
2024-11-28,52.0,78.0,0.6538461538461539
2024-11-29,60.0,80.0,0.65
2024-11-30,51.0,88.0,0.6078431372549019
2024-12-01,30.0,48.0,0.43333333333333335
2024-12-02,54.0,76.0,0.5555555555555556
2024-12-03,67.0,102.0,0.6119402985074627
2024-12-04,56.0,82.0,0.5892857142857143
2024-12-05,56.0,90.0,0.625
2024-12-06,59.0,79.0,0.6271186440677966
2024-12-07,49.0,98.0,0.6530612244897959
2024-12-08,31.0,51.0,0.45161290322580644
2024-12-09,54.0,73.0,0.5925925925925926
2024-12-10,60.0,83.0,0.7
2024-12-11,63.0,82.0,0.5555555555555556
2024-12-12,64.0,89.0,0.640625
2024-12-13,62.0,88.0,0.6451612903225806
2024-12-14,56.0,98.0,0.6071428571428571
2024-12-15,25.0,38.0,0.48
2024-12-16,62.0,93.0,0.4838709677419355
2024-12-17,75.0,112.0,0.5866666666666667
2024-12-18,59.0,88.0,0.5932203389830508
2024-12-19,67.0,105.0,0.5671641791044776
2024-12-20,58.0,93.0,0.6896551724137931
2024-12-21,52.0,95.0,0.5961538461538461
2024-12-22,32.0,58.0,0.46875
2024-12-23,58.0,93.0,0.5172413793103449
2024-12-24,72.0,109.0,0.6527777777777778
2024-12-25,79.0,113.0,0.5316455696202531
2024-12-26,70.0,111.0,0.5428571428571428
2024-12-27,81.0,119.0,0.6296296296296297
2024-12-28,73.0,95.0,0.5616438356164384
2025-01-06,45.0,61.0,0.6888888888888889
2025-01-07,56.0,77.0,0.8214285714285714
2025-01-08,58.0,80.0,0.7413793103448276
2025-01-09,54.0,83.0,0.7037037037037037
2025-01-10,58.0,92.0,0.7241379310344828
2025-01-11,51.0,74.0,0.7843137254901961
2025-01-12,22.0,41.0,0.5454545454545454
2025-01-13,43.0,74.0,0.5348837209302325
2025-01-14,51.0,76.0,0.7843137254901961
2025-01-15,55.0,80.0,0.7090909090909091
2025-01-16,58.0,94.0,0.7068965517241379
2025-01-17,57.0,95.0,0.7017543859649122
2025-01-18,48.0,76.0,0.6458333333333334
2025-01-19,31.0,46.0,0.6129032258064516
2025-01-20,49.0,72.0,0.6938775510204082
2025-01-21,62.0,86.0,0.6774193548387096
2025-01-22,56.0,82.0,0.7678571428571429
2025-01-23,56.0,86.0,0.6785714285714286
2025-01-24,54.0,93.0,0.7777777777777778
2025-01-25,54.0,83.0,0.6481481481481481
2025-01-26,26.0,44.0,0.5384615384615384
2025-01-27,51.0,79.0,0.7254901960784313
2025-01-28,56.0,99.0,0.8035714285714286
2025-01-29,58.0,77.0,0.7068965517241379
2025-01-30,59.0,77.0,0.6440677966101694
2025-01-31,59.0,78.0,0.6440677966101694
2025-02-01,46.0,66.0,0.6739130434782609
2025-02-02,23.0,36.0,0.4782608695652174
2025-02-03,48.0,72.0,0.6875
2025-02-04,61.0,85.0,0.7049180327868853
2025-02-05,51.0,69.0,0.7058823529411765
2025-02-06,56.0,77.0,0.5892857142857143
2025-02-07,51.0,70.0,0.7647058823529411
2025-02-08,50.0,90.0,0.6
2025-02-09,24.0,44.0,0.4583333333333333
2025-02-10,50.0,67.0,0.74
2025-02-11,40.0,68.0,0.55
2025-02-12,50.0,73.0,0.7
2025-02-13,65.0,85.0,0.6153846153846154
2025-02-14,55.0,75.0,0.7818181818181819
2025-02-15,49.0,88.0,0.8367346938775511
2025-02-16,33.0,60.0,0.6666666666666666
2025-02-17,61.0,92.0,0.5409836065573771
2025-02-18,67.0,95.0,0.6268656716417911
2025-02-19,55.0,84.0,0.6727272727272727
2025-02-20,58.0,90.0,0.6551724137931034
2025-02-21,64.0,95.0,0.6875
2025-02-22,46.0,69.0,0.6739130434782609
2025-02-23,32.0,55.0,0.59375
2025-02-24,49.0,87.0,0.5306122448979592
2025-02-25,63.0,87.0,0.6984126984126984
2025-02-26,62.0,89.0,0.5806451612903226
2025-02-27,70.0,99.0,0.5571428571428572
2025-02-28,67.0,94.0,0.582089552238806
2025-03-01,47.0,73.0,0.6382978723404256
2025-03-02,33.0,57.0,0.5757575757575758
2025-03-03,57.0,79.0,0.5614035087719298
2025-03-04,62.0,96.0,0.6935483870967742
2025-03-05,54.0,78.0,0.6111111111111112
2025-03-06,62.0,103.0,0.6451612903225806
2025-03-07,71.0,101.0,0.6197183098591549
2025-03-08,57.0,97.0,0.6491228070175439
2025-03-10,60.0,91.0,0.5666666666666667
2025-03-11,62.0,89.0,0.7096774193548387
2025-03-12,62.0,88.0,0.6129032258064516
2025-03-13,63.0,104.0,0.6507936507936508
2025-03-14,69.0,98.0,0.6666666666666666
2025-03-15,49.0,76.0,0.6530612244897959
2025-03-16,31.0,54.0,0.5806451612903226
2025-03-17,54.0,74.0,0.5740740740740741
2025-03-18,65.0,91.0,0.7076923076923077
2025-03-19,70.0,100.0,0.5714285714285714
2025-03-20,45.0,66.0,0.5555555555555556
2025-03-21,75.0,97.0,0.64
2025-03-22,54.0,75.0,0.7037037037037037
2025-03-23,32.0,45.0,0.53125
2025-03-24,60.0,89.0,0.5333333333333333
2025-03-25,71.0,103.0,0.704225352112676
2025-03-26,57.0,84.0,0.5964912280701754
2025-03-27,56.0,91.0,0.6964285714285714
2025-03-28,70.0,90.0,0.6428571428571429
2025-03-29,51.0,75.0,0.6862745098039216
2025-03-30,31.0,53.0,0.4838709677419355
2025-03-31,58.0,83.0,0.6724137931034483
2025-04-01,61.0,85.0,0.6885245901639344
2025-04-02,66.0,86.0,0.5454545454545454
2025-04-03,57.0,81.0,0.6491228070175439
2025-04-04,64.0,82.0,0.703125
2025-04-05,48.0,66.0,0.6875
2025-04-06,29.0,45.0,0.5517241379310345
2025-04-07,54.0,79.0,0.6851851851851852
2025-04-08,58.0,74.0,0.7931034482758621
2025-04-09,60.0,81.0,0.55
2025-04-10,60.0,80.0,0.6666666666666666
2025-04-11,59.0,76.0,0.6779661016949152
2025-04-12,48.0,67.0,0.7083333333333334
2025-04-14,58.0,79.0,0.5344827586206896
2025-04-15,65.0,86.0,0.6307692307692307
2025-04-16,64.0,85.0,0.609375
2025-04-17,62.0,86.0,0.5806451612903226
2025-04-18,66.0,90.0,0.6060606060606061
2025-04-19,50.0,77.0,0.6
2025-04-20,30.0,45.0,0.5333333333333333
2025-04-21,58.0,84.0,0.6379310344827587
2025-04-22,68.0,88.0,0.6029411764705882
2025-04-23,60.0,81.0,0.5666666666666667
2025-04-24,60.0,88.0,0.6666666666666666
2025-04-25,66.0,88.0,0.6212121212121212
2025-04-26,52.0,80.0,0.6153846153846154
2025-04-27,27.0,38.0,0.5185185185185185
2025-04-28,56.0,77.0,0.5892857142857143
2025-04-29,52.0,78.0,0.4807692307692308
2025-04-30,57.0,80.0,0.7017543859649122
2025-05-01,60.0,86.0,0.7
2025-05-02,71.0,102.0,0.6338028169014085
2025-05-07,64.0,97.0,0.65625
2025-05-08,60.0,85.0,0.6333333333333333
2025-05-09,66.0,92.0,0.7424242424242424
2025-05-10,48.0,68.0,0.6875
2025-05-11,27.0,37.0,0.5925925925925926
2025-05-12,52.0,75.0,0.6538461538461539
2025-05-13,67.0,90.0,0.6865671641791045
2025-05-14,59.0,85.0,0.6271186440677966
2025-05-15,54.0,76.0,0.7407407407407407
2025-05-16,64.0,103.0,0.78125
2025-05-17,50.0,78.0,0.7
2025-05-18,31.0,44.0,0.4838709677419355
2025-05-19,55.0,85.0,0.6545454545454545
2025-05-20,62.0,87.0,0.7096774193548387
2025-05-21,59.0,91.0,0.6779661016949152
2025-05-22,61.0,92.0,0.6065573770491803
2025-05-23,58.0,92.0,0.7241379310344828
2025-05-24,56.0,94.0,0.6428571428571429
2025-05-25,31.0,45.0,0.5161290322580645
2025-05-26,53.0,76.0,0.6415094339622641
2025-05-27,64.0,87.0,0.78125
2025-05-28,51.0,76.0,0.7058823529411765
2025-05-29,61.0,83.0,0.7213114754098361
2025-05-30,60.0,83.0,0.7333333333333333
2025-05-31,48.0,73.0,0.75
2025-06-01,25.0,53.0,0.6
2025-06-02,43.0,71.0,0.6744186046511628
2025-06-03,63.0,83.0,0.6031746031746031
2025-06-04,57.0,82.0,0.5263157894736842
2025-06-05,56.0,78.0,0.5714285714285714
2025-06-06,58.0,77.0,0.5862068965517241
2025-06-07,46.0,76.0,0.6956521739130435
2025-06-09,51.0,67.0,0.5490196078431373
2025-06-10,60.0,90.0,0.5833333333333334
2025-06-11,53.0,83.0,0.5660377358490566
2025-06-12,66.0,93.0,0.5454545454545454
2025-06-13,63.0,90.0,0.5555555555555556
2025-06-14,57.0,81.0,0.5789473684210527
2025-06-15,23.0,37.0,0.6086956521739131
2025-06-16,46.0,71.0,0.6086956521739131
2025-06-17,62.0,79.0,0.5483870967741935
2025-06-18,59.0,76.0,0.5254237288135594
2025-06-19,58.0,79.0,0.5689655172413793
2025-06-20,62.0,82.0,0.5967741935483871
2025-06-21,53.0,87.0,0.6037735849056604
2025-06-22,22.0,47.0,0.6818181818181818
2025-06-23,54.0,68.0,0.5555555555555556
2025-06-24,70.0,87.0,0.4857142857142857
2025-06-25,59.0,74.0,0.5254237288135594
2025-06-26,66.0,93.0,0.5
2025-06-27,62.0,79.0,0.5645161290322581
2025-06-28,52.0,74.0,0.5769230769230769
2025-06-29,28.0,50.0,0.5357142857142857
2025-06-30,49.0,72.0,0.6122448979591837
2025-07-01,61.0,78.0,0.5737704918032787
2025-07-02,46.0,75.0,0.6739130434782609
2025-07-03,60.0,85.0,0.55
2025-07-04,54.0,82.0,0.6481481481481481
2025-07-05,45.0,79.0,0.6888888888888889
2025-07-06,25.0,37.0,0.56
2025-07-07,50.0,81.0,0.56
2025-07-08,65.0,90.0,0.5538461538461539
2025-07-09,53.0,75.0,0.6037735849056604
2025-07-10,52.0,79.0,0.6346153846153846
2025-07-11,58.0,80.0,0.6206896551724138
2025-07-12,44.0,71.0,0.7045454545454546
2025-07-14,51.0,81.0,0.5882352941176471
2025-07-15,61.0,83.0,0.5901639344262295
2025-07-16,50.0,72.0,0.58
2025-07-17,68.0,92.0,0.5
2025-07-18,58.0,82.0,0.6379310344827587
2025-07-19,53.0,79.0,0.6037735849056604
2025-07-20,27.0,40.0,0.5555555555555556
2025-07-21,41.0,65.0,0.6341463414634146
2025-07-22,50.0,64.0,0.48
2025-07-23,55.0,76.0,0.5454545454545454
2025-07-24,58.0,85.0,0.5689655172413793
2025-07-25,59.0,78.0,0.576271186440678
2025-07-26,53.0,76.0,0.6037735849056604
2025-07-27,26.0,43.0,0.6538461538461539
2025-07-28,51.0,71.0,0.5490196078431373
2025-07-29,61.0,85.0,0.5737704918032787
2025-07-30,62.0,91.0,0.5161290322580645
2025-07-31,61.0,81.0,0.5409836065573771
2025-08-01,65.0,89.0,0.5230769230769231
2025-08-02,48.0,80.0,0.625
2025-08-03,25.0,35.0,0.56
2025-08-04,54.0,73.0,0.5370370370370371
2025-08-05,69.0,89.0,0.5217391304347826
2025-08-06,56.0,74.0,0.5357142857142857
2025-08-07,62.0,85.0,0.5483870967741935
2025-08-08,71.0,99.0,0.5211267605633803
2025-08-09,58.0,87.0,0.5517241379310345
2025-08-10,21.0,39.0,0.5714285714285714
2025-08-11,45.0,75.0,0.5333333333333333
2025-08-12,71.0,91.0,0.5211267605633803
2025-08-18,55.0,84.0,0.5454545454545454
2025-08-19,72.0,108.0,0.5138888888888888
2025-08-20,67.0,101.0,0.47761194029850745
2025-08-21,66.0,102.0,0.5
2025-08-22,63.0,100.0,0.5396825396825397
2025-08-23,49.0,81.0,0.6122448979591837
2025-08-24,32.0,49.0,0.46875
2025-08-25,53.0,67.0,0.5660377358490566
2025-08-26,68.0,96.0,0.5294117647058824
2025-08-27,54.0,78.0,0.5185185185185185
2025-08-28,63.0,86.0,0.5079365079365079
2025-08-29,63.0,87.0,0.5873015873015873
2025-08-30,52.0,82.0,0.6153846153846154
2025-08-31,21.0,44.0,0.6190476190476191
2025-09-01,51.0,72.0,0.4117647058823529
2025-09-02,74.0,97.0,0.36486486486486486
2025-09-03,47.0,78.0,0.46808510638297873
2025-09-04,57.0,88.0,0.42105263157894735
2025-09-05,57.0,82.0,0.43859649122807015
2025-09-06,46.0,73.0,0.4782608695652174
2025-09-07,25.0,43.0,0.36
2025-09-08,48.0,75.0,0.4375
2025-09-09,69.0,107.0,0.391304347826087
2025-09-10,60.0,89.0,0.38333333333333336
2025-09-11,57.0,87.0,0.42105263157894735
2025-09-12,62.0,87.0,0.4032258064516129
2025-09-13,52.0,94.0,0.4230769230769231
2025-09-15,42.0,85.0,0.3333333333333333
2025-09-16,72.0,94.0,0.375
2025-09-17,59.0,90.0,0.3728813559322034
2025-09-18,58.0,85.0,0.41379310344827586
2025-09-19,62.0,93.0,0.4032258064516129
2025-09-20,48.0,78.0,0.4583333333333333
2025-09-21,25.0,40.0,0.36
2025-09-22,52.0,69.0,0.40384615384615385
2025-09-23,43.0,63.0,0.37209302325581395
2025-09-24,61.0,83.0,0.36065573770491804
2025-09-25,63.0,94.0,0.3968253968253968
2025-09-26,67.0,101.0,0.373134328358209
2025-09-27,58.0,81.0,0.3793103448275862
2025-09-28,25.0,48.0,0.32
2025-09-29,49.0,72.0,0.42857142857142855
2025-09-30,64.0,101.0,0.421875
2025-10-01,54.0,85.0,0.42592592592592593
2025-10-02,57.0,88.0,0.43859649122807015
2025-10-03,61.0,98.0,0.4426229508196721
2025-10-04,48.0,62.0,0.4791666666666667
2025-10-05,25.0,43.0,0.4
2025-10-06,52.0,78.0,0.4230769230769231
2025-10-07,65.0,96.0,0.4461538461538462
2025-10-08,53.0,79.0,0.41509433962264153
2025-10-09,58.0,80.0,0.43103448275862066
2025-10-10,60.0,74.0,0.43333333333333335
2025-10-11,52.0,72.0,0.4423076923076923
2025-10-13,43.0,66.0,0.3953488372093023
2025-10-14,61.0,87.0,0.45901639344262296
2025-10-15,55.0,75.0,0.41818181818181815
2025-10-16,65.0,91.0,0.38461538461538464
2025-10-17,61.0,82.0,0.4262295081967213
2025-10-18,50.0,72.0,0.46
2025-10-19,31.0,53.0,0.3225806451612903
2025-10-20,50.0,78.0,0.44
2025-10-21,66.0,92.0,0.42424242424242425
2025-10-22,58.0,76.0,0.41379310344827586
2025-10-23,52.0,77.0,0.5
2025-10-24,52.0,77.0,0.5
2025-10-25,51.0,71.0,0.45098039215686275
2025-10-26,24.0,47.0,0.3333333333333333
2025-10-27,51.0,72.0,0.43137254901960786
2025-10-28,67.0,91.0,0.417910447761194
2025-10-29,57.0,86.0,0.40350877192982454
2025-10-30,70.0,89.0,0.35714285714285715
2025-10-31,62.0,87.0,0.41935483870967744
